campaign,task_id,model_name,status,repetition,cell_label,penalty_metric,input_geometry,weight,hinge_threshold,hinge_alpha,penalized_space,calculation_method,recorded_epochs,model_id,source,grid_id,label,ready,model_alias,display_label,display_order,color,line_style,marker,tags_json
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000042,fischer-rao-spectral-hinge-experiment-20260906-01__task_000042,completed,2,fisher_rao / spectral_plus_hinged / w=1e-02 / tau=7,spectral_plus_hinged,fisher_rao,0.01,7.0,2.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000042,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / spectral_plus_hinged / w=1e-02 / tau=7,fisher_rao / spectral_plus_hinged / w=1e-02 / tau=7,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000042,fisher_rao / spectral_plus_hinged / w=1e-02 / tau=7,42,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000043,fischer-rao-spectral-hinge-experiment-20260906-01__task_000043,completed,3,fisher_rao / spectral_plus_hinged / w=1e-02 / tau=7,spectral_plus_hinged,fisher_rao,0.01,7.0,2.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000043,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / spectral_plus_hinged / w=1e-02 / tau=7,fisher_rao / spectral_plus_hinged / w=1e-02 / tau=7,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000043,fisher_rao / spectral_plus_hinged / w=1e-02 / tau=7,43,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000044,fischer-rao-spectral-hinge-experiment-20260906-01__task_000044,completed,4,fisher_rao / spectral_plus_hinged / w=1e-02 / tau=7,spectral_plus_hinged,fisher_rao,0.01,7.0,2.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000044,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / spectral_plus_hinged / w=1e-02 / tau=7,fisher_rao / spectral_plus_hinged / w=1e-02 / tau=7,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000044,fisher_rao / spectral_plus_hinged / w=1e-02 / tau=7,44,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000045,fischer-rao-spectral-hinge-experiment-20260906-01__task_000045,completed,0,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,spectral_plus_hinged,fisher_rao,0.1,7.0,2.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000045,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000045,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,45,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000046,fischer-rao-spectral-hinge-experiment-20260906-01__task_000046,completed,1,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,spectral_plus_hinged,fisher_rao,0.1,7.0,2.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000046,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000046,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,46,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000047,fischer-rao-spectral-hinge-experiment-20260906-01__task_000047,completed,2,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,spectral_plus_hinged,fisher_rao,0.1,7.0,2.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000047,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000047,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,47,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000048,fischer-rao-spectral-hinge-experiment-20260906-01__task_000048,completed,3,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,spectral_plus_hinged,fisher_rao,0.1,7.0,2.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000048,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000048,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,48,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000049,fischer-rao-spectral-hinge-experiment-20260906-01__task_000049,completed,4,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,spectral_plus_hinged,fisher_rao,0.1,7.0,2.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000049,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000049,fisher_rao / spectral_plus_hinged / w=1e-01 / tau=7,49,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000050,fischer-rao-spectral-hinge-experiment-20260906-01__task_000050,completed,0,fisher_rao / frobenius / w=1e-05,frobenius,fisher_rao,1e-05,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000050,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-05,fisher_rao / frobenius / w=1e-05,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000050,fisher_rao / frobenius / w=1e-05,50,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000051,fischer-rao-spectral-hinge-experiment-20260906-01__task_000051,completed,1,fisher_rao / frobenius / w=1e-05,frobenius,fisher_rao,1e-05,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000051,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-05,fisher_rao / frobenius / w=1e-05,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000051,fisher_rao / frobenius / w=1e-05,51,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000052,fischer-rao-spectral-hinge-experiment-20260906-01__task_000052,completed,2,fisher_rao / frobenius / w=1e-05,frobenius,fisher_rao,1e-05,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000052,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-05,fisher_rao / frobenius / w=1e-05,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000052,fisher_rao / frobenius / w=1e-05,52,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000053,fischer-rao-spectral-hinge-experiment-20260906-01__task_000053,completed,3,fisher_rao / frobenius / w=1e-05,frobenius,fisher_rao,1e-05,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000053,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-05,fisher_rao / frobenius / w=1e-05,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000053,fisher_rao / frobenius / w=1e-05,53,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000054,fischer-rao-spectral-hinge-experiment-20260906-01__task_000054,completed,4,fisher_rao / frobenius / w=1e-05,frobenius,fisher_rao,1e-05,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000054,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-05,fisher_rao / frobenius / w=1e-05,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000054,fisher_rao / frobenius / w=1e-05,54,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000055,fischer-rao-spectral-hinge-experiment-20260906-01__task_000055,completed,0,fisher_rao / frobenius / w=1e-04,frobenius,fisher_rao,0.0001,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000055,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-04,fisher_rao / frobenius / w=1e-04,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000055,fisher_rao / frobenius / w=1e-04,55,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000056,fischer-rao-spectral-hinge-experiment-20260906-01__task_000056,completed,1,fisher_rao / frobenius / w=1e-04,frobenius,fisher_rao,0.0001,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000056,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-04,fisher_rao / frobenius / w=1e-04,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000056,fisher_rao / frobenius / w=1e-04,56,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000057,fischer-rao-spectral-hinge-experiment-20260906-01__task_000057,completed,2,fisher_rao / frobenius / w=1e-04,frobenius,fisher_rao,0.0001,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000057,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-04,fisher_rao / frobenius / w=1e-04,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000057,fisher_rao / frobenius / w=1e-04,57,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000058,fischer-rao-spectral-hinge-experiment-20260906-01__task_000058,completed,3,fisher_rao / frobenius / w=1e-04,frobenius,fisher_rao,0.0001,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000058,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-04,fisher_rao / frobenius / w=1e-04,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000058,fisher_rao / frobenius / w=1e-04,58,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000059,fischer-rao-spectral-hinge-experiment-20260906-01__task_000059,completed,4,fisher_rao / frobenius / w=1e-04,frobenius,fisher_rao,0.0001,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000059,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-04,fisher_rao / frobenius / w=1e-04,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000059,fisher_rao / frobenius / w=1e-04,59,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000060,fischer-rao-spectral-hinge-experiment-20260906-01__task_000060,completed,0,fisher_rao / frobenius / w=1e-03,frobenius,fisher_rao,0.001,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000060,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-03,fisher_rao / frobenius / w=1e-03,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000060,fisher_rao / frobenius / w=1e-03,60,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000061,fischer-rao-spectral-hinge-experiment-20260906-01__task_000061,completed,1,fisher_rao / frobenius / w=1e-03,frobenius,fisher_rao,0.001,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000061,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-03,fisher_rao / frobenius / w=1e-03,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000061,fisher_rao / frobenius / w=1e-03,61,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000062,fischer-rao-spectral-hinge-experiment-20260906-01__task_000062,completed,2,fisher_rao / frobenius / w=1e-03,frobenius,fisher_rao,0.001,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000062,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-03,fisher_rao / frobenius / w=1e-03,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000062,fisher_rao / frobenius / w=1e-03,62,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000063,fischer-rao-spectral-hinge-experiment-20260906-01__task_000063,completed,3,fisher_rao / frobenius / w=1e-03,frobenius,fisher_rao,0.001,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000063,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-03,fisher_rao / frobenius / w=1e-03,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000063,fisher_rao / frobenius / w=1e-03,63,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000064,fischer-rao-spectral-hinge-experiment-20260906-01__task_000064,completed,4,fisher_rao / frobenius / w=1e-03,frobenius,fisher_rao,0.001,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000064,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-03,fisher_rao / frobenius / w=1e-03,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000064,fisher_rao / frobenius / w=1e-03,64,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000065,fischer-rao-spectral-hinge-experiment-20260906-01__task_000065,completed,0,fisher_rao / frobenius / w=1e-02,frobenius,fisher_rao,0.01,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000065,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-02,fisher_rao / frobenius / w=1e-02,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000065,fisher_rao / frobenius / w=1e-02,65,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000066,fischer-rao-spectral-hinge-experiment-20260906-01__task_000066,completed,1,fisher_rao / frobenius / w=1e-02,frobenius,fisher_rao,0.01,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000066,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-02,fisher_rao / frobenius / w=1e-02,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000066,fisher_rao / frobenius / w=1e-02,66,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000067,fischer-rao-spectral-hinge-experiment-20260906-01__task_000067,completed,2,fisher_rao / frobenius / w=1e-02,frobenius,fisher_rao,0.01,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000067,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-02,fisher_rao / frobenius / w=1e-02,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000067,fisher_rao / frobenius / w=1e-02,67,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000068,fischer-rao-spectral-hinge-experiment-20260906-01__task_000068,completed,3,fisher_rao / frobenius / w=1e-02,frobenius,fisher_rao,0.01,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000068,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-02,fisher_rao / frobenius / w=1e-02,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000068,fisher_rao / frobenius / w=1e-02,68,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000069,fischer-rao-spectral-hinge-experiment-20260906-01__task_000069,completed,4,fisher_rao / frobenius / w=1e-02,frobenius,fisher_rao,0.01,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000069,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-02,fisher_rao / frobenius / w=1e-02,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000069,fisher_rao / frobenius / w=1e-02,69,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000070,fischer-rao-spectral-hinge-experiment-20260906-01__task_000070,completed,0,fisher_rao / frobenius / w=1e-01,frobenius,fisher_rao,0.1,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000070,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-01,fisher_rao / frobenius / w=1e-01,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000070,fisher_rao / frobenius / w=1e-01,70,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000071,fischer-rao-spectral-hinge-experiment-20260906-01__task_000071,completed,1,fisher_rao / frobenius / w=1e-01,frobenius,fisher_rao,0.1,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000071,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-01,fisher_rao / frobenius / w=1e-01,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000071,fisher_rao / frobenius / w=1e-01,71,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000072,fischer-rao-spectral-hinge-experiment-20260906-01__task_000072,completed,2,fisher_rao / frobenius / w=1e-01,frobenius,fisher_rao,0.1,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000072,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-01,fisher_rao / frobenius / w=1e-01,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000072,fisher_rao / frobenius / w=1e-01,72,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000073,fischer-rao-spectral-hinge-experiment-20260906-01__task_000073,completed,3,fisher_rao / frobenius / w=1e-01,frobenius,fisher_rao,0.1,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000073,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-01,fisher_rao / frobenius / w=1e-01,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000073,fisher_rao / frobenius / w=1e-01,73,,solid,o,{}
fischer-rao-spectral-hinge-experiment-20260906-01,fischer-rao-spectral-hinge-experiment-20260906-01__task_000074,fischer-rao-spectral-hinge-experiment-20260906-01__task_000074,completed,4,fisher_rao / frobenius / w=1e-01,frobenius,fisher_rao,0.1,,1.0,u,exact_autograd_jacobian,16,fischer-rao-spectral-hinge-experiment-20260906-01__task_000074,fischer-rao-spectral-hinge-experiment-20260906-01,fisher_rao / frobenius / w=1e-01,fisher_rao / frobenius / w=1e-01,True,fischer-rao-spectral-hinge-experiment-20260906-01__task_000074,fisher_rao / frobenius / w=1e-01,74,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000000,contractive-20260905-01__task_000000,completed,0,euclidean / frobenius / w=1e-05,frobenius,euclidean,1e-05,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000000,contractive-20260905-01,euclidean / frobenius / w=1e-05,euclidean / frobenius / w=1e-05,True,contractive-20260905-01__task_000000,euclidean / frobenius / w=1e-05,75,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000001,contractive-20260905-01__task_000001,completed,1,euclidean / frobenius / w=1e-05,frobenius,euclidean,1e-05,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000001,contractive-20260905-01,euclidean / frobenius / w=1e-05,euclidean / frobenius / w=1e-05,True,contractive-20260905-01__task_000001,euclidean / frobenius / w=1e-05,76,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000002,contractive-20260905-01__task_000002,completed,2,euclidean / frobenius / w=1e-05,frobenius,euclidean,1e-05,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000002,contractive-20260905-01,euclidean / frobenius / w=1e-05,euclidean / frobenius / w=1e-05,True,contractive-20260905-01__task_000002,euclidean / frobenius / w=1e-05,77,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000003,contractive-20260905-01__task_000003,completed,3,euclidean / frobenius / w=1e-05,frobenius,euclidean,1e-05,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000003,contractive-20260905-01,euclidean / frobenius / w=1e-05,euclidean / frobenius / w=1e-05,True,contractive-20260905-01__task_000003,euclidean / frobenius / w=1e-05,78,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000004,contractive-20260905-01__task_000004,completed,4,euclidean / frobenius / w=1e-05,frobenius,euclidean,1e-05,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000004,contractive-20260905-01,euclidean / frobenius / w=1e-05,euclidean / frobenius / w=1e-05,True,contractive-20260905-01__task_000004,euclidean / frobenius / w=1e-05,79,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000005,contractive-20260905-01__task_000005,completed,0,euclidean / frobenius / w=1e-04,frobenius,euclidean,0.0001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000005,contractive-20260905-01,euclidean / frobenius / w=1e-04,euclidean / frobenius / w=1e-04,True,contractive-20260905-01__task_000005,euclidean / frobenius / w=1e-04,80,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000006,contractive-20260905-01__task_000006,completed,1,euclidean / frobenius / w=1e-04,frobenius,euclidean,0.0001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000006,contractive-20260905-01,euclidean / frobenius / w=1e-04,euclidean / frobenius / w=1e-04,True,contractive-20260905-01__task_000006,euclidean / frobenius / w=1e-04,81,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000007,contractive-20260905-01__task_000007,completed,2,euclidean / frobenius / w=1e-04,frobenius,euclidean,0.0001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000007,contractive-20260905-01,euclidean / frobenius / w=1e-04,euclidean / frobenius / w=1e-04,True,contractive-20260905-01__task_000007,euclidean / frobenius / w=1e-04,82,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000008,contractive-20260905-01__task_000008,completed,3,euclidean / frobenius / w=1e-04,frobenius,euclidean,0.0001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000008,contractive-20260905-01,euclidean / frobenius / w=1e-04,euclidean / frobenius / w=1e-04,True,contractive-20260905-01__task_000008,euclidean / frobenius / w=1e-04,83,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000009,contractive-20260905-01__task_000009,completed,4,euclidean / frobenius / w=1e-04,frobenius,euclidean,0.0001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000009,contractive-20260905-01,euclidean / frobenius / w=1e-04,euclidean / frobenius / w=1e-04,True,contractive-20260905-01__task_000009,euclidean / frobenius / w=1e-04,84,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000010,contractive-20260905-01__task_000010,completed,0,euclidean / frobenius / w=1e-03,frobenius,euclidean,0.001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000010,contractive-20260905-01,euclidean / frobenius / w=1e-03,euclidean / frobenius / w=1e-03,True,contractive-20260905-01__task_000010,euclidean / frobenius / w=1e-03,85,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000011,contractive-20260905-01__task_000011,completed,1,euclidean / frobenius / w=1e-03,frobenius,euclidean,0.001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000011,contractive-20260905-01,euclidean / frobenius / w=1e-03,euclidean / frobenius / w=1e-03,True,contractive-20260905-01__task_000011,euclidean / frobenius / w=1e-03,86,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000012,contractive-20260905-01__task_000012,completed,2,euclidean / frobenius / w=1e-03,frobenius,euclidean,0.001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000012,contractive-20260905-01,euclidean / frobenius / w=1e-03,euclidean / frobenius / w=1e-03,True,contractive-20260905-01__task_000012,euclidean / frobenius / w=1e-03,87,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000013,contractive-20260905-01__task_000013,completed,3,euclidean / frobenius / w=1e-03,frobenius,euclidean,0.001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000013,contractive-20260905-01,euclidean / frobenius / w=1e-03,euclidean / frobenius / w=1e-03,True,contractive-20260905-01__task_000013,euclidean / frobenius / w=1e-03,88,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000014,contractive-20260905-01__task_000014,completed,4,euclidean / frobenius / w=1e-03,frobenius,euclidean,0.001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000014,contractive-20260905-01,euclidean / frobenius / w=1e-03,euclidean / frobenius / w=1e-03,True,contractive-20260905-01__task_000014,euclidean / frobenius / w=1e-03,89,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000015,contractive-20260905-01__task_000015,completed,0,euclidean / frobenius / w=1e-02,frobenius,euclidean,0.01,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000015,contractive-20260905-01,euclidean / frobenius / w=1e-02,euclidean / frobenius / w=1e-02,True,contractive-20260905-01__task_000015,euclidean / frobenius / w=1e-02,90,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000016,contractive-20260905-01__task_000016,completed,1,euclidean / frobenius / w=1e-02,frobenius,euclidean,0.01,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000016,contractive-20260905-01,euclidean / frobenius / w=1e-02,euclidean / frobenius / w=1e-02,True,contractive-20260905-01__task_000016,euclidean / frobenius / w=1e-02,91,,solid,o,{}
