source,role,model_id,task_id,grid_id,repetition,status,condition,label,head,family,weight_mode,head_weight,negative_weight,evidence,objective_json,initialization_seed,training_seed,artifact,weights_available,history_available,manifest,data_contract,backbone_contract,training_contract,config_matches_manifest,ready,duplicate_seed_condition,model_alias,display_label,display_order,color,line_style,marker,tags_json
predictive_initial,candidate,predictive_initial/task_000020,task_000020,grid_0004,0,completed,40ee4c7e8820,pn_bce_global_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,global_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_global_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""global_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",91154199,32238397,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000020,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000020.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000020,pn_bce_global_positive_penalty (SignalMaskedBCELoss),20,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000021,task_000021,grid_0004,1,completed,40ee4c7e8820,pn_bce_global_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,global_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_global_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""global_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",919377028,892754137,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000021,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000021.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000021,pn_bce_global_positive_penalty (SignalMaskedBCELoss),21,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000022,task_000022,grid_0004,2,completed,40ee4c7e8820,pn_bce_global_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,global_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_global_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""global_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",2136253289,442265914,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000022,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000022.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000022,pn_bce_global_positive_penalty (SignalMaskedBCELoss),22,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000023,task_000023,grid_0004,3,completed,40ee4c7e8820,pn_bce_global_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,global_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_global_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""global_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",276187349,194761695,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000023,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000023.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000023,pn_bce_global_positive_penalty (SignalMaskedBCELoss),23,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000024,task_000024,grid_0004,4,completed,40ee4c7e8820,pn_bce_global_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,global_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_global_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""global_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",1915557887,1927548799,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000024,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000024.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000024,pn_bce_global_positive_penalty (SignalMaskedBCELoss),24,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000025,task_000025,grid_0005,0,completed,40ee4c7e8820,pn_bce_global_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,global_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_global_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""global_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",91154199,32238397,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000025,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000025.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000025,pn_bce_global_positive_penalty (SignalMaskedBCELoss),25,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000026,task_000026,grid_0005,1,completed,40ee4c7e8820,pn_bce_global_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,global_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_global_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""global_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",919377028,892754137,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000026,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000026.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000026,pn_bce_global_positive_penalty (SignalMaskedBCELoss),26,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000027,task_000027,grid_0005,2,completed,40ee4c7e8820,pn_bce_global_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,global_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_global_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""global_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",2136253289,442265914,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000027,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000027.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000027,pn_bce_global_positive_penalty (SignalMaskedBCELoss),27,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000028,task_000028,grid_0005,3,completed,40ee4c7e8820,pn_bce_global_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,global_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_global_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""global_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",276187349,194761695,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000028,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000028.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000028,pn_bce_global_positive_penalty (SignalMaskedBCELoss),28,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000029,task_000029,grid_0005,4,completed,40ee4c7e8820,pn_bce_global_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,global_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_global_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""global_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",1915557887,1927548799,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000029,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000029.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000029,pn_bce_global_positive_penalty (SignalMaskedBCELoss),29,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000030,task_000030,grid_0006,0,completed,d1f9a150e163,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,per_class_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_per_class_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""per_class_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",91154199,32238397,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000030,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000030.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000030,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),30,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000031,task_000031,grid_0006,1,completed,d1f9a150e163,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,per_class_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_per_class_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""per_class_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",919377028,892754137,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000031,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000031.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000031,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),31,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000032,task_000032,grid_0006,2,completed,d1f9a150e163,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,per_class_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_per_class_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""per_class_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",2136253289,442265914,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000032,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000032.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000032,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),32,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000033,task_000033,grid_0006,3,completed,d1f9a150e163,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,per_class_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_per_class_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""per_class_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",276187349,194761695,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000033,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000033.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000033,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),33,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000034,task_000034,grid_0006,4,completed,d1f9a150e163,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,per_class_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_per_class_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""per_class_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",1915557887,1927548799,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000034,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000034.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000034,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),34,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000035,task_000035,grid_0007,0,completed,d1f9a150e163,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,per_class_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_per_class_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""per_class_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",91154199,32238397,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000035,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000035.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000035,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),35,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000036,task_000036,grid_0007,1,completed,d1f9a150e163,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,per_class_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_per_class_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""per_class_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",919377028,892754137,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000036,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000036.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000036,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),36,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000037,task_000037,grid_0007,2,completed,d1f9a150e163,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,per_class_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_per_class_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""per_class_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",2136253289,442265914,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000037,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000037.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000037,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),37,,solid,o,{}
